ORAINI,DAY_AHEAD_TOTAL_LOAD_MW_MSUD,ACTUAL_TOTAL_LOAD_MW_MSUD,DAY_AHEAD_TOTAL_LOAD_MW_NORD,ACTUAL_TOTAL_LOAD_MW_NORD
2022-05-08 17:00:00,10971.0,10670.0,13143.0,13622.0
2022-05-08 18:00:00,11268.0,11075.0,13988.0,14102.0
2022-05-08 19:00:00,11820.0,11867.0,15069.0,14717.0
2022-05-08 20:00:00,12743.0,12716.0,15213.0,15165.0
2022-05-08 21:00:00,12676.0,12409.0,15050.0,14909.0
2022-05-08 22:00:00,11890.0,11583.0,13910.0,13858.0
2022-05-08 23:00:00,10838.0,10621.0,12741.0,12699.0
2022-05-09 00:00:00,9746.0,9665.0,11337.0,11783.0
2022-05-09 01:00:00,9049.0,9047.0,10735.0,11136.0
2022-05-09 02:00:00,8726.0,8764.0,10473.0,11003.0
2022-05-09 03:00:00,8599.0,8664.0,10449.0,10978.0
2022-05-09 04:00:00,8620.0,8788.0,10742.0,11347.0
2022-05-09 05:00:00,9146.0,9326.0,11796.0,12601.0
2022-05-09 06:00:00,10411.0,10593.0,14563.0,15488.0
2022-05-09 07:00:00,12562.0,13005.0,17813.0,18668.0
2022-05-09 08:00:00,14437.0,14941.0,20099.0,21033.0
2022-05-09 09:00:00,15041.0,15670.0,20823.0,21290.0
2022-05-09 10:00:00,14933.0,15207.0,20687.0,21054.0
2022-05-09 11:00:00,14765.0,14983.0,20491.0,20996.0
2022-05-09 12:00:00,14401.0,14791.0,19314.0,19728.0
2022-05-09 13:00:00,13923.0,14186.0,19516.0,20090.0
2022-05-09 14:00:00,14214.0,14116.0,20371.0,21271.0
2022-05-09 15:00:00,14512.0,14175.0,19975.0,21476.0
2022-05-09 16:00:00,14818.0,14504.0,20014.0,20977.0
2022-05-09 17:00:00,14598.0,14450.0,19671.0,20123.0
2022-05-09 18:00:00,13952.0,14271.0,19392.0,19548.0
2022-05-09 19:00:00,14425.0,14291.0,19934.0,20038.0
2022-05-09 20:00:00,15095.0,14971.0,20046.0,20173.0
2022-05-09 21:00:00,14518.0,14261.0,19694.0,19509.0
2022-05-09 22:00:00,13292.0,13002.0,17821.0,17411.0
2022-05-09 23:00:00,11910.0,11728.0,16266.0,16210.0
2022-05-10 00:00:00,10901.0,10591.0,14678.0,14772.0
2022-05-10 01:00:00,10205.0,9971.0,14129.0,13974.0
2022-05-10 02:00:00,9929.0,9609.0,13868.0,13725.0
2022-05-10 03:00:00,9691.0,9479.0,13646.0,13675.0
2022-05-10 04:00:00,9817.0,9558.0,13758.0,13764.0
2022-05-10 05:00:00,10125.0,9931.0,14416.0,14453.0
2022-05-10 06:00:00,11033.0,11069.0,16553.0,16701.0
2022-05-10 07:00:00,12941.0,13182.0,19816.0,19836.0
2022-05-10 08:00:00,14506.0,14842.0,22888.0,21807.0
2022-05-10 09:00:00,15124.0,15275.0,23770.0,21853.0
2022-05-10 10:00:00,15369.0,15103.0,23749.0,21524.0
2022-05-10 11:00:00,15700.0,14831.0,23945.0,21571.0
2022-05-10 12:00:00,15251.0,14374.0,22017.0,20143.0
2022-05-10 13:00:00,15065.0,14247.0,21871.0,20342.0
2022-05-10 14:00:00,15025.0,14650.0,22442.0,20998.0
2022-05-10 15:00:00,15094.0,14939.0,22570.0,21036.0
2022-05-10 16:00:00,15151.0,15106.0,22264.0,21019.0
2022-05-10 17:00:00,14957.0,14705.0,21335.0,20588.0
2022-05-10 18:00:00,14796.0,14388.0,20613.0,20445.0
2022-05-10 19:00:00,15112.0,14516.0,20650.0,20711.0
2022-05-10 20:00:00,15478.0,15067.0,20782.0,20578.0
2022-05-10 21:00:00,14662.0,14402.0,19975.0,20008.0
2022-05-10 22:00:00,13459.0,13132.0,18081.0,17948.0
2022-05-10 23:00:00,12211.0,11919.0,16635.0,16601.0
2022-05-11 00:00:00,10932.0,10663.0,15198.0,15386.0
2022-05-11 01:00:00,10291.0,10013.0,14371.0,14464.0
2022-05-11 02:00:00,10004.0,9658.0,14087.0,14183.0
2022-05-11 03:00:00,9738.0,9506.0,14045.0,14155.0
2022-05-11 04:00:00,9859.0,9640.0,14154.0,14303.0
2022-05-11 05:00:00,10038.0,9997.0,14515.0,15093.0
2022-05-11 06:00:00,11200.0,11016.0,17036.0,17259.0
2022-05-11 07:00:00,13085.0,13127.0,20420.0,20053.0
2022-05-11 08:00:00,14413.0,14661.0,22888.0,22112.0
2022-05-11 09:00:00,14686.0,15021.0,23018.0,22609.0
2022-05-11 10:00:00,14840.0,14817.0,22810.0,22506.0
2022-05-11 11:00:00,15041.0,14728.0,22614.0,22298.0
2022-05-11 12:00:00,14497.0,14423.0,21597.0,20898.0
2022-05-11 13:00:00,14250.0,13963.0,21450.0,21097.0
2022-05-11 14:00:00,14158.0,14392.0,21895.0,21700.0
2022-05-11 15:00:00,14251.0,14608.0,22159.0,21871.0
2022-05-11 16:00:00,14322.0,14562.0,21710.0,21658.0
2022-05-11 17:00:00,14254.0,14520.0,20756.0,21221.0
2022-05-11 18:00:00,14058.0,14319.0,20146.0,21096.0
2022-05-11 19:00:00,14432.0,14381.0,20214.0,21214.0
2022-05-11 20:00:00,15264.0,14976.0,20709.0,21025.0
2022-05-11 21:00:00,14414.0,14377.0,19895.0,20423.0
2022-05-11 22:00:00,13117.0,13052.0,17780.0,18372.0
2022-05-11 23:00:00,11900.0,11824.0,16243.0,16733.0
2022-05-12 00:00:00,10675.0,10844.0,15291.0,15316.0
2022-05-12 01:00:00,10050.0,10121.0,14475.0,14436.0
2022-05-12 02:00:00,9721.0,9801.0,14278.0,13986.0
2022-05-12 03:00:00,9577.0,9686.0,14195.0,13778.0
2022-05-12 04:00:00,9636.0,9725.0,14298.0,14036.0
2022-05-12 05:00:00,9922.0,9999.0,15030.0,14801.0
2022-05-12 06:00:00,10770.0,11031.0,16943.0,16888.0
2022-05-12 07:00:00,12751.0,13128.0,19326.0,19778.0
2022-05-12 08:00:00,14846.0,14724.0,21536.0,21807.0
2022-05-12 09:00:00,15445.0,14974.0,21550.0,22104.0
2022-05-12 10:00:00,15265.0,14867.0,21484.0,22107.0
2022-05-12 11:00:00,14657.0,14749.0,20818.0,21974.0
2022-05-12 12:00:00,14529.0,14349.0,20297.0,20596.0
2022-05-12 13:00:00,14017.0,13893.0,19974.0,20739.0
2022-05-12 14:00:00,14104.0,14197.0,21035.0,21402.0
2022-05-12 15:00:00,13988.0,14294.0,21157.0,21698.0
2022-05-12 16:00:00,14054.0,14509.0,21049.0,21581.0
2022-05-12 17:00:00,14038.0,14596.0,20537.0,21279.0
2022-05-12 18:00:00,13780.0,14323.0,19950.0,20909.0
2022-05-12 19:00:00,13805.0,14437.0,20372.0,21116.0
2022-05-12 20:00:00,14801.0,15073.0,20736.0,20760.0
2022-05-12 21:00:00,14328.0,14447.0,20679.0,20340.0
2022-05-12 22:00:00,13099.0,13255.0,18616.0,18135.0
2022-05-12 23:00:00,11814.0,11834.0,17297.0,16680.0
2022-05-13 00:00:00,10923.0,10735.0,15593.0,15620.0
2022-05-13 01:00:00,10189.0,10072.0,14671.0,14613.0
2022-05-13 02:00:00,9857.0,9781.0,14093.0,14211.0
2022-05-13 03:00:00,9676.0,9652.0,13875.0,14038.0
2022-05-13 04:00:00,9787.0,9684.0,14098.0,14312.0
2022-05-13 05:00:00,10044.0,10017.0,14736.0,14963.0
2022-05-13 06:00:00,10841.0,11004.0,16629.0,17111.0
2022-05-13 07:00:00,12853.0,13166.0,19653.0,19929.0
2022-05-13 08:00:00,14465.0,14796.0,22057.0,22147.0
2022-05-13 09:00:00,14857.0,15219.0,22729.0,22444.0
2022-05-13 10:00:00,14455.0,14980.0,22658.0,22335.0
2022-05-13 11:00:00,14291.0,14787.0,22489.0,22209.0
2022-05-13 12:00:00,13738.0,14385.0,21170.0,20829.0
2022-05-13 13:00:00,13084.0,14033.0,20818.0,21204.0
2022-05-13 14:00:00,13455.0,14245.0,21399.0,21744.0
2022-05-13 15:00:00,14012.0,14347.0,21414.0,21773.0
2022-05-13 16:00:00,14125.0,14476.0,21535.0,21663.0
2022-05-13 17:00:00,14304.0,14404.0,21693.0,21201.0
2022-05-13 18:00:00,13920.0,14134.0,21270.0,20747.0
2022-05-13 19:00:00,14183.0,14378.0,20795.0,20994.0
2022-05-13 20:00:00,14977.0,14882.0,20221.0,20497.0
2022-05-13 21:00:00,14619.0,14228.0,19443.0,19872.0
2022-05-13 22:00:00,13248.0,13014.0,17769.0,17962.0
2022-05-13 23:00:00,12080.0,11776.0,15961.0,16481.0
2022-05-14 00:00:00,10766.0,10715.0,15161.0,15277.0
2022-05-14 01:00:00,10085.0,10119.0,14160.0,14485.0
2022-05-14 02:00:00,9638.0,9729.0,13581.0,14038.0
2022-05-14 03:00:00,9484.0,9573.0,13367.0,13770.0
2022-05-14 04:00:00,9398.0,9565.0,13572.0,13735.0
2022-05-14 05:00:00,9723.0,9657.0,14055.0,13809.0
2022-05-14 06:00:00,10113.0,10052.0,14355.0,14345.0
2022-05-14 07:00:00,11386.0,11417.0,15239.0,15865.0
2022-05-14 08:00:00,12976.0,12647.0,16205.0,16873.0
2022-05-14 09:00:00,13742.0,13354.0,16953.0,17235.0
2022-05-14 10:00:00,13651.0,13094.0,16990.0,16998.0
2022-05-14 11:00:00,12935.0,12777.0,16717.0,16563.0
2022-05-14 12:00:00,12738.0,12562.0,15698.0,15777.0
2022-05-14 13:00:00,12233.0,12102.0,14229.0,15204.0
2022-05-14 14:00:00,11941.0,11841.0,13970.0,15272.0
2022-05-14 15:00:00,12150.0,11911.0,14050.0,14929.0
2022-05-14 16:00:00,12547.0,12151.0,14498.0,14863.0
2022-05-14 17:00:00,12906.0,12537.0,15524.0,15394.0
2022-05-14 18:00:00,12933.0,12694.0,16218.0,16136.0
2022-05-14 19:00:00,13246.0,12902.0,16721.0,16892.0
2022-05-14 20:00:00,13828.0,13385.0,16465.0,16520.0
2022-05-14 21:00:00,13624.0,12823.0,16122.0,16339.0
2022-05-14 22:00:00,12534.0,11930.0,15341.0,15407.0
2022-05-14 23:00:00,11426.0,11004.0,13672.0,14219.0
2022-05-15 00:00:00,10192.0,10194.0,12873.0,13225.0
2022-05-15 01:00:00,9508.0,9547.0,12099.0,12489.0
2022-05-15 02:00:00,9064.0,9143.0,11689.0,12163.0
2022-05-15 03:00:00,8914.0,8904.0,11397.0,11884.0
2022-05-15 04:00:00,8879.0,8858.0,11400.0,11808.0
2022-05-15 05:00:00,8768.0,8809.0,11643.0,11766.0
2022-05-15 06:00:00,8721.0,8834.0,11581.0,11424.0
2022-05-15 07:00:00,9472.0,9957.0,12273.0,11797.0
2022-05-15 08:00:00,10527.0,10952.0,12781.0,12480.0
2022-05-15 09:00:00,11076.0,11489.0,13417.0,13385.0
2022-05-15 10:00:00,11146.0,11546.0,13971.0,13569.0
2022-05-15 11:00:00,11317.0,11506.0,14147.0,13682.0
2022-05-15 12:00:00,11460.0,11515.0,14162.0,13698.0
2022-05-15 13:00:00,10902.0,11003.0,13410.0,13157.0
2022-05-15 14:00:00,10452.0,10718.0,13322.0,13232.0
2022-05-15 15:00:00,10240.0,10821.0,13523.0,13350.0
2022-05-15 16:00:00,10379.0,11069.0,13524.0,13798.0
2022-05-15 17:00:00,10654.0,11613.0,13763.0,14095.0
2022-05-15 18:00:00,10627.0,11735.0,14525.0,14803.0
2022-05-15 19:00:00,10956.0,11831.0,15504.0,15333.0
2022-05-15 20:00:00,12002.0,12747.0,15547.0,15522.0
2022-05-15 21:00:00,12216.0,12616.0,15261.0,15855.0
2022-05-15 22:00:00,11599.0,11780.0,14481.0,14959.0
2022-05-15 23:00:00,10649.0,10658.0,13275.0,13684.0
2022-05-16 00:00:00,9947.0,9784.0,12638.0,12722.0
2022-05-16 01:00:00,9421.0,9130.0,11998.0,12173.0
2022-05-16 02:00:00,9089.0,8821.0,11757.0,11848.0
2022-05-16 03:00:00,8952.0,8702.0,11676.0,11754.0
2022-05-16 04:00:00,9073.0,8780.0,11835.0,12111.0
2022-05-16 05:00:00,9450.0,9206.0,12932.0,13376.0
2022-05-16 06:00:00,10304.0,10421.0,15512.0,16305.0
2022-05-16 07:00:00,12404.0,12599.0,18768.0,19244.0
2022-05-16 08:00:00,13805.0,14268.0,21543.0,21568.0
2022-05-16 09:00:00,14228.0,14883.0,23027.0,22406.0
2022-05-16 10:00:00,14097.0,14829.0,23288.0,22421.0
2022-05-16 11:00:00,14208.0,14690.0,23138.0,22167.0
2022-05-16 12:00:00,14342.0,14298.0,21923.0,20994.0
2022-05-16 13:00:00,14061.0,14005.0,22147.0,21576.0
2022-05-16 14:00:00,13809.0,14306.0,22673.0,22417.0
2022-05-16 15:00:00,13866.0,14499.0,22514.0,22819.0
2022-05-16 16:00:00,14145.0,14972.0,22206.0,22732.0
2022-05-16 17:00:00,14306.0,14851.0,20978.0,22056.0
2022-05-16 18:00:00,14163.0,14318.0,20551.0,21492.0
2022-05-16 19:00:00,14083.0,14478.0,21369.0,21517.0
2022-05-16 20:00:00,14331.0,14953.0,20982.0,21169.0
2022-05-16 21:00:00,14048.0,14375.0,20603.0,20325.0
2022-05-16 22:00:00,12905.0,13114.0,19083.0,18367.0
2022-05-16 23:00:00,11754.0,11819.0,17510.0,16852.0
2022-05-17 00:00:00,10684.0,10789.0,15798.0,15756.0
2022-05-17 01:00:00,10013.0,10193.0,15354.0,15146.0
2022-05-17 02:00:00,9669.0,9876.0,14803.0,14839.0
2022-05-17 03:00:00,9554.0,9729.0,14600.0,14728.0
2022-05-17 04:00:00,9547.0,9835.0,14715.0,14854.0
2022-05-17 05:00:00,9862.0,10089.0,15574.0,15502.0
2022-05-17 06:00:00,10915.0,11062.0,18103.0,17577.0
2022-05-17 07:00:00,12989.0,13193.0,21062.0,20324.0
2022-05-17 08:00:00,14430.0,14856.0,23086.0,22546.0
2022-05-17 09:00:00,14916.0,15421.0,23927.0,23262.0
2022-05-17 10:00:00,14872.0,15328.0,24065.0,23191.0
2022-05-17 11:00:00,14915.0,15090.0,23619.0,23298.0
2022-05-17 12:00:00,14768.0,14474.0,22181.0,22021.0
2022-05-17 13:00:00,14395.0,13936.0,22278.0,22306.0
2022-05-17 14:00:00,14586.0,14250.0,23202.0,23046.0
2022-05-17 15:00:00,14767.0,15031.0,23887.0,23423.0
2022-05-17 16:00:00,15036.0,15484.0,23962.0,23310.0
2022-05-17 17:00:00,14975.0,15312.0,23272.0,22444.0
2022-05-17 18:00:00,14576.0,14874.0,22488.0,21776.0
2022-05-17 19:00:00,14388.0,14962.0,22524.0,22011.0
2022-05-17 20:00:00,14476.0,15247.0,21853.0,21742.0
2022-05-17 21:00:00,14306.0,14665.0,21322.0,21084.0
2022-05-17 22:00:00,13142.0,13362.0,19456.0,19188.0
2022-05-17 23:00:00,11830.0,12040.0,17823.0,17652.0
2022-05-18 00:00:00,10866.0,10933.0,15632.0,16292.0
2022-05-18 01:00:00,10264.0,10246.0,15103.0,15544.0
2022-05-18 02:00:00,9910.0,9920.0,14696.0,15155.0
2022-05-18 03:00:00,9794.0,9804.0,14598.0,14949.0
2022-05-18 04:00:00,9901.0,9941.0,14750.0,14942.0
2022-05-18 05:00:00,10115.0,10251.0,15344.0,15669.0
2022-05-18 06:00:00,11143.0,11357.0,17450.0,17861.0
2022-05-18 07:00:00,13359.0,13531.0,20196.0,20886.0
2022-05-18 08:00:00,15305.0,15298.0,22387.0,22875.0
2022-05-18 09:00:00,15697.0,15836.0,22894.0,23231.0
2022-05-18 10:00:00,15494.0,15879.0,23028.0,23326.0
2022-05-18 11:00:00,15535.0,15926.0,22749.0,23510.0
2022-05-18 12:00:00,15227.0,15543.0,21509.0,22069.0
2022-05-18 13:00:00,14907.0,15116.0,21662.0,22460.0
2022-05-18 14:00:00,15105.0,15197.0,22696.0,23217.0
2022-05-18 15:00:00,15165.0,15069.0,23135.0,23401.0
2022-05-18 16:00:00,15701.0,15175.0,22765.0,23180.0
2022-05-18 17:00:00,15763.0,15312.0,22148.0,22353.0
2022-05-18 18:00:00,15185.0,15104.0,21714.0,21946.0
2022-05-18 19:00:00,15153.0,15027.0,21993.0,22158.0
2022-05-18 20:00:00,15252.0,15266.0,21446.0,21646.0
2022-05-18 21:00:00,14930.0,14674.0,21086.0,21126.0
2022-05-18 22:00:00,13846.0,13441.0,19161.0,18927.0
2022-05-18 23:00:00,12557.0,12175.0,17347.0,17549.0
2022-05-19 00:00:00,11083.0,10982.0,16249.0,15828.0
2022-05-19 01:00:00,10326.0,10340.0,15465.0,15155.0
2022-05-19 02:00:00,9983.0,9964.0,14999.0,14681.0
2022-05-19 03:00:00,9825.0,9813.0,14784.0,14525.0
2022-05-19 04:00:00,10053.0,9862.0,14911.0,14683.0
2022-05-19 05:00:00,10205.0,10095.0,15463.0,15448.0
2022-05-19 06:00:00,11218.0,11211.0,17709.0,17527.0
2022-05-19 07:00:00,13255.0,13451.0,20776.0,20311.0
2022-05-19 08:00:00,14995.0,15070.0,22825.0,22429.0
2022-05-19 09:00:00,15616.0,15497.0,23245.0,22515.0
2022-05-19 10:00:00,15601.0,15340.0,23295.0,22591.0
2022-05-19 11:00:00,15603.0,15169.0,23452.0,22394.0
2022-05-19 12:00:00,15185.0,14843.0,22263.0,21069.0
2022-05-19 13:00:00,15086.0,14430.0,22136.0,21534.0
2022-05-19 14:00:00,15096.0,14700.0,23067.0,22170.0
2022-05-19 15:00:00,14979.0,14954.0,23609.0,22422.0
2022-05-19 16:00:00,15583.0,15234.0,23067.0,22414.0
2022-05-19 17:00:00,15849.0,15325.0,22582.0,21887.0
2022-05-19 18:00:00,15259.0,14887.0,22002.0,21650.0
2022-05-19 19:00:00,15091.0,14752.0,22407.0,21834.0
2022-05-19 20:00:00,15285.0,15001.0,21742.0,21253.0
2022-05-19 21:00:00,14970.0,14459.0,21025.0,20761.0
2022-05-19 22:00:00,13926.0,13261.0,19269.0,18773.0
2022-05-19 23:00:00,12589.0,12027.0,17521.0,17312.0
2022-05-20 00:00:00,11249.0,10917.0,16285.0,15870.0
2022-05-20 01:00:00,10581.0,10271.0,15578.0,15045.0
2022-05-20 02:00:00,10121.0,9941.0,15100.0,14750.0
2022-05-20 03:00:00,9933.0,9838.0,14829.0,14599.0
2022-05-20 04:00:00,9940.0,9919.0,14891.0,14747.0
2022-05-20 05:00:00,10186.0,10155.0,15499.0,15288.0
2022-05-20 06:00:00,11057.0,11257.0,17261.0,17550.0
2022-05-20 07:00:00,13124.0,13347.0,20152.0,20333.0
2022-05-20 08:00:00,14666.0,14864.0,22576.0,22282.0
2022-05-20 09:00:00,15174.0,15304.0,22825.0,22898.0
2022-05-20 10:00:00,15059.0,15338.0,22870.0,22718.0
2022-05-20 11:00:00,15080.0,15247.0,22767.0,22597.0
2022-05-20 12:00:00,14962.0,14900.0,21583.0,21534.0
2022-05-20 13:00:00,14331.0,14482.0,21494.0,21685.0
2022-05-20 14:00:00,14242.0,14640.0,22056.0,22160.0
2022-05-20 15:00:00,14603.0,14807.0,22210.0,22179.0
2022-05-20 16:00:00,14356.0,15016.0,22382.0,22223.0
2022-05-20 17:00:00,14254.0,15058.0,21759.0,21756.0
2022-05-20 18:00:00,14487.0,14847.0,21036.0,21378.0
2022-05-20 19:00:00,14548.0,14665.0,20954.0,21499.0
2022-05-20 20:00:00,14909.0,14966.0,20381.0,20904.0
2022-05-20 21:00:00,14858.0,14402.0,19815.0,20373.0
2022-05-20 22:00:00,13677.0,13236.0,18154.0,18490.0
2022-05-20 23:00:00,12442.0,11969.0,16415.0,17023.0
2022-05-21 00:00:00,10896.0,11027.0,15321.0,15815.0
2022-05-21 01:00:00,10205.0,10344.0,14625.0,15018.0
2022-05-21 02:00:00,9792.0,9937.0,14281.0,14471.0
2022-05-21 03:00:00,9621.0,9797.0,14100.0,14302.0
2022-05-21 04:00:00,9623.0,9730.0,14125.0,14224.0
2022-05-21 05:00:00,9663.0,9748.0,14256.0,14256.0
2022-05-21 06:00:00,10113.0,10243.0,14493.0,14727.0
2022-05-21 07:00:00,11473.0,11809.0,15520.0,16223.0
2022-05-21 08:00:00,12638.0,13175.0,16267.0,17607.0
2022-05-21 09:00:00,13188.0,13641.0,17027.0,17897.0
2022-05-21 10:00:00,13410.0,13477.0,16910.0,17831.0
2022-05-21 11:00:00,13297.0,13245.0,16680.0,17331.0
2022-05-21 12:00:00,12989.0,13023.0,16132.0,16465.0
2022-05-21 13:00:00,12587.0,12571.0,15357.0,15905.0
2022-05-21 14:00:00,12465.0,12398.0,15377.0,15798.0
2022-05-21 15:00:00,12436.0,12465.0,15351.0,15807.0
2022-05-21 16:00:00,12630.0,12776.0,15425.0,15932.0
2022-05-21 17:00:00,13180.0,13176.0,16087.0,16523.0
2022-05-21 18:00:00,13418.0,13275.0,17114.0,17380.0
2022-05-21 19:00:00,13410.0,13228.0,17669.0,17867.0
2022-05-21 20:00:00,13687.0,13476.0,16924.0,17490.0
2022-05-21 21:00:00,13267.0,13024.0,16385.0,17321.0
2022-05-21 22:00:00,12068.0,12090.0,15317.0,16172.0
2022-05-21 23:00:00,11093.0,11215.0,14072.0,15021.0
2022-05-22 00:00:00,10656.0,10447.0,13610.0,13835.0
2022-05-22 01:00:00,10005.0,9822.0,13044.0,12829.0
2022-05-22 02:00:00,9542.0,9440.0,12450.0,12461.0
2022-05-22 03:00:00,9297.0,9257.0,12148.0,12344.0
2022-05-22 04:00:00,9148.0,9111.0,12079.0,12309.0
2022-05-22 05:00:00,9102.0,9069.0,11998.0,12226.0
2022-05-22 06:00:00,9076.0,9114.0,11832.0,12130.0
2022-05-22 07:00:00,10074.0,10159.0,12318.0,12632.0
2022-05-22 08:00:00,11406.0,11230.0,13211.0,13310.0
2022-05-22 09:00:00,12033.0,11795.0,13842.0,14112.0
2022-05-22 10:00:00,12196.0,12023.0,14223.0,14278.0
2022-05-22 11:00:00,12354.0,12040.0,14255.0,14807.0
2022-05-22 12:00:00,12209.0,12087.0,14278.0,14420.0
2022-05-22 13:00:00,11643.0,11543.0,13760.0,14126.0
2022-05-22 14:00:00,11186.0,11201.0,13624.0,14280.0
2022-05-22 15:00:00,11214.0,11209.0,13378.0,14614.0
2022-05-22 16:00:00,11439.0,11466.0,13892.0,14576.0
2022-05-22 17:00:00,11723.0,11688.0,13973.0,15134.0
2022-05-22 18:00:00,11861.0,11967.0,14585.0,15991.0
2022-05-22 19:00:00,11745.0,12322.0,15589.0,16588.0
2022-05-22 20:00:00,12539.0,12967.0,15919.0,16743.0
2022-05-22 21:00:00,12946.0,12928.0,16342.0,17130.0
2022-05-22 22:00:00,12204.0,12175.0,15419.0,15998.0
2022-05-22 23:00:00,11034.0,11101.0,14028.0,14621.0
2022-05-23 00:00:00,10150.0,10101.0,12922.0,13375.0
2022-05-23 01:00:00,9560.0,9486.0,12247.0,12790.0
2022-05-23 02:00:00,9182.0,9210.0,11965.0,12554.0
2022-05-23 03:00:00,9049.0,9148.0,11870.0,12465.0
2022-05-23 04:00:00,9099.0,9179.0,12095.0,12872.0
2022-05-23 05:00:00,9273.0,9572.0,13090.0,14082.0
2022-05-23 06:00:00,10533.0,10818.0,15905.0,17231.0
2022-05-23 07:00:00,12896.0,13109.0,19186.0,20317.0
2022-05-23 08:00:00,14717.0,15005.0,21837.0,22980.0
2022-05-23 09:00:00,15089.0,15651.0,22958.0,23663.0
2022-05-23 10:00:00,15180.0,15624.0,22982.0,23543.0
2022-05-23 11:00:00,15012.0,15480.0,23161.0,23828.0
2022-05-23 12:00:00,14608.0,15112.0,21868.0,22601.0
2022-05-23 13:00:00,14360.0,14851.0,21936.0,23279.0
2022-05-23 14:00:00,14510.0,15095.0,22471.0,23820.0
2022-05-23 15:00:00,14644.0,15380.0,22667.0,24198.0
2022-05-23 16:00:00,14747.0,15658.0,22684.0,24030.0
2022-05-23 17:00:00,14821.0,15560.0,22260.0,23153.0
2022-05-23 18:00:00,14626.0,15068.0,21723.0,22769.0
2022-05-23 19:00:00,14792.0,14894.0,22427.0,22580.0
2022-05-23 20:00:00,15102.0,15193.0,21797.0,21860.0
2022-05-23 21:00:00,14763.0,14800.0,21100.0,21528.0
2022-05-23 22:00:00,13557.0,13507.0,19048.0,19661.0
2022-05-23 23:00:00,12123.0,12285.0,17533.0,18093.0
2022-05-24 00:00:00,11133.0,11183.0,16598.0,16514.0
2022-05-24 01:00:00,10562.0,10452.0,16061.0,15828.0
2022-05-24 02:00:00,10226.0,10150.0,15624.0,15615.0
2022-05-24 03:00:00,10168.0,9989.0,15406.0,15321.0
2022-05-24 04:00:00,10163.0,10041.0,15566.0,15188.0
2022-05-24 05:00:00,10549.0,10350.0,16078.0,15821.0
2022-05-24 06:00:00,11485.0,11542.0,18275.0,18054.0
2022-05-24 07:00:00,13678.0,13895.0,21371.0,20930.0
2022-05-24 08:00:00,15635.0,15535.0,23535.0,23070.0
2022-05-24 09:00:00,16459.0,15935.0,23853.0,23634.0
2022-05-24 10:00:00,16257.0,15911.0,23522.0,23726.0
2022-05-24 11:00:00,16254.0,15958.0,23519.0,23424.0
2022-05-24 12:00:00,16242.0,15536.0,22763.0,22305.0
2022-05-24 13:00:00,15883.0,15330.0,23071.0,22984.0
2022-05-24 14:00:00,16045.0,15807.0,23913.0,23477.0
2022-05-24 15:00:00,16188.0,15983.0,24110.0,24042.0
2022-05-24 16:00:00,16537.0,16119.0,24114.0,23861.0
2022-05-24 17:00:00,16550.0,16119.0,23471.0,23253.0
2022-05-24 18:00:00,16111.0,15616.0,22935.0,22570.0
2022-05-24 19:00:00,15652.0,15506.0,23200.0,22135.0
2022-05-24 20:00:00,15373.0,15578.0,22496.0,21824.0
2022-05-24 21:00:00,14646.0,15116.0,22497.0,21221.0
2022-05-24 22:00:00,13350.0,13820.0,20381.0,19311.0
2022-05-24 23:00:00,12335.0,12497.0,18404.0,17821.0
2022-05-25 00:00:00,11484.0,11358.0,16715.0,16682.0
2022-05-25 01:00:00,10762.0,10672.0,15957.0,16004.0
2022-05-25 02:00:00,10414.0,10374.0,15541.0,15378.0
2022-05-25 03:00:00,10251.0,10237.0,15437.0,15406.0
2022-05-25 04:00:00,10178.0,10299.0,15066.0,15517.0
2022-05-25 05:00:00,10504.0,10549.0,15753.0,16124.0
2022-05-25 06:00:00,12009.0,11583.0,17789.0,18191.0
2022-05-25 07:00:00,14373.0,13842.0,20597.0,20982.0
2022-05-25 08:00:00,15950.0,15559.0,22704.0,23313.0
2022-05-25 09:00:00,16405.0,15976.0,23352.0,23898.0
2022-05-25 10:00:00,16183.0,16035.0,23365.0,23806.0
2022-05-25 11:00:00,16285.0,15999.0,22663.0,23571.0
2022-05-25 12:00:00,15986.0,15943.0,21848.0,22754.0
2022-05-25 13:00:00,15956.0,15635.0,22130.0,22879.0
2022-05-25 14:00:00,16386.0,15797.0,22652.0,23147.0
2022-05-25 15:00:00,16376.0,15649.0,23085.0,23576.0
2022-05-25 16:00:00,16569.0,16044.0,23212.0,23676.0
2022-05-25 17:00:00,16411.0,16138.0,22718.0,22903.0
2022-05-25 18:00:00,16188.0,15461.0,22299.0,22272.0
2022-05-25 19:00:00,15911.0,15481.0,22537.0,22480.0
2022-05-25 20:00:00,15655.0,15615.0,21518.0,21790.0
2022-05-25 21:00:00,15659.0,15079.0,21015.0,21304.0
2022-05-25 22:00:00,14450.0,13905.0,19462.0,19351.0
2022-05-25 23:00:00,13082.0,12584.0,17610.0,17859.0
2022-05-26 00:00:00,11446.0,11428.0,16467.0,16599.0
2022-05-26 01:00:00,10773.0,10803.0,15732.0,15745.0
2022-05-26 02:00:00,10432.0,10452.0,15188.0,15398.0
2022-05-26 03:00:00,10274.0,10354.0,15137.0,15118.0
2022-05-26 04:00:00,10306.0,10315.0,15515.0,15349.0
